成立以来日期,成立以来累计净值,成立以来组合收益率,成立以来上证指数收益率
2011-03-03,1.1309616394117,0.1309616394117,0.567128171326251
2011-03-04,1.13184771534659,0.13184771534659,0.58835878923721
2011-03-07,1.13379759144754,0.13379759144754,0.617458577136167
2011-03-08,1.13477137088353,0.13477137088353,0.61947270029081
2011-03-09,1.13523444448803,0.13523444448803,0.620666814581368
2011-03-10,1.13362435526953,0.13362435526953,0.59636831623947
2011-03-11,1.13294124028161,0.13294124028161,0.583764796193519
2011-03-14,1.1344598217103,0.134459821710299,0.585832902815185
2011-03-15,1.13121941395742,0.13121941395742,0.563499402672939
2011-03-16,1.13323338331197,0.13323338331197,0.582149610860179
2011-03-17,1.13095062350483,0.13095062350483,0.564061910399322
2011-03-18,1.13151152851357,0.13151152851357,0.569237845217525
2011-03-21,1.13160752643293,0.13160752643293,0.570453013060221
2011-03-22,1.13236580853486,0.13236580853486,0.575854058935911
2011-03-23,1.13358378957847,0.13358378957847,0.591690108987223
2011-03-24,1.13320222709591,0.133202227095909,0.590734061786239
2011-03-25,1.13438216886299,0.13438216886299,0.607527238707875
